0.523904382;0.390010627;0.725490196;0.050059312;0.070142768;0.045124583;0.065614208;0.095371098;0.061032738
0.603585657;0.146652497;0.647058824;0.047370502;0.056021105;0.036155722;0.058214110;0.220141791;0.268454563
0.163346614;0.626992561;1.000000000;0.025991828;0.043761639;0.013229070;0.039631640;0.059895726;0.501649478
0.207171315;0.564293305;1.000000000;0.032318439;0.045313470;0.018077861;0.049662884;0.111743286;0.289691589
0.274900398;0.426142402;0.647058824;0.019375247;0.021570453;0.010061941;0.022529189;0.322678308;0.525773090
0.478087649;0.553666312;0.568627451;0.057018584;0.083022967;0.041957454;0.067916461;0.209597109;0.084331611
0.624501992;0.151965994;0.725490196;0.026993542;0.029329609;0.022029765;0.031573754;0.255175791;0.305567812
0.633466135;0.138150903;0.647058824;0.054751549;0.053072626;0.038566103;0.057720770;0.317450794;0.395876718
0.608565737;0.170031881;0.156862745;0.128509292;0.230757294;0.125648140;0.239598750;0.133942980;0.427010610
0.236055777;0.513283741;0.686274510;0.043469092;0.053227809;0.029681325;0.054267390;0.281037503;0.413196234
0.213147410;0.556854410;0.843137255;0.045525241;0.064090627;0.034670254;0.064463082;0.125005172;0.181032243
0.632470120;0.140276302;0.607843137;0.030578621;0.030260708;0.015695507;0.029107055;0.232762307;0.387629329
0.462151394;0.445270988;0.352941176;0.104652695;0.090626940;0.044367835;0.091925670;0.328333402;0.281238016
0.238047809;0.616365569;0.117647059;0.086727297;0.108162632;0.053476835;0.115277093;0.233796775;0.258351512
0.781872510;0.149840595;0.176470588;0.191037301;0.291899441;0.119706270;0.266403552;0.082647136;0.106393376
0.629482072;0.134962806;0.490196078;0.095769079;0.087833644;0.049777180;0.089130077;0.359236424;0.458556872
0.231075697;0.513283741;0.156862745;0.078133650;0.119335816;0.039995516;0.121526065;0.172742445;0.496907229
0.664342629;0.100956429;0.333333333;0.109951232;0.096834264;0.046133580;0.104094721;0.403918567;0.575875976
0.621513944;0.156216791;0.784313725;0.021431396;0.038950962;0.021637378;0.037822727;0.123087957;0.360825316
0.596613546;0.144527099;0.784313725;0.035666271;0.054003724;0.018274055;0.053938497;0.169321802;0.391753024
0.236055777;0.470775770;0.392156863;0.088229867;0.114214773;0.054625970;0.117908239;0.222576240;0.488453656
0.393426295;0.505844846;0.529411765;0.036878872;0.045158287;0.027018694;0.042098339;0.075295513;0.153403491
0.640438247;0.128586610;0.352941176;0.050560169;0.072936065;0.039519045;0.070876501;0.243541468;0.273196812
0.558764940;0.181721573;0.470588235;0.047792276;0.043451273;0.026822501;0.046538398;0.339609109;0.411752941
0.606573705;0.161530287;0.274509804;0.008540925;0.018932340;0.013649486;0.017102450;0.068185266;0.329897609
0.441235060;0.449521785;0.333333333;0.037432450;0.037554314;0.019591356;0.037658280;0.215203928;0.216083645
0.304780876;0.578108395;0.941176471;0.065875840;0.087523277;0.032736344;0.090281204;0.138232576;0.127218032
0.194223108;0.854410202;0.823529412;0.038302359;0.046399752;0.020852602;0.045716165;0.157639205;0.183918829
0.604581673;0.126461211;0.745098039;0.068538289;0.124301676;0.060960229;0.121032725;0.106688184;0.452577515
0.475099602;0.455897981;0.235294118;0.161671280;0.133767846;0.069228398;0.127117250;0.344105599;0.292165806
0.192231076;0.538788523;0.705882353;0.049136681;0.046399752;0.022954679;0.049991778;0.289658074;0.672782793
0.165338645;0.616365569;0.274509804;0.081428760;0.108007449;0.044816278;0.111988160;0.241872526;0.248454646
0.611553785;0.148777896;0.784313725;0.047581389;0.068435754;0.045544998;0.072685414;0.161383981;0.290928697
0.629482072;0.137088204;0.470588235;0.020192434;0.030105525;0.014742566;0.030093735;0.184487111;0.242887658
0.346613546;0.541976621;0.764705882;0.026571767;0.023898200;0.013593430;0.025653675;0.234376078;0.320619296
0.386454183;0.505844846;0.764705882;0.097298010;0.119490999;0.058830124;0.121854958;0.116129433;0.123712892
0.695219124;0.165781084;0.843137255;0.054962436;0.069211670;0.035511085;0.069396481;0.130274065;0.146599395
0.207171315;0.611052072;0.686274510;0.038065111;0.047330850;0.018918692;0.048347311;0.161446049;0.284536971
0.273904382;0.570669501;0.235294118;0.065295901;0.060986965;0.030045685;0.057391876;0.317361140;0.466804261
0.189243028;0.554729012;0.588235294;0.139211810;0.206238361;0.074441548;0.208518336;0.212031558;0.999997938
0.606573705;0.150903294;0.745098039;0.033030183;0.049968963;0.025196895;0.053609604;0.074571385;0.162887988
0.242031873;0.506907545;0.235294118;0.159035192;0.240533830;0.082485496;0.243381023;0.244996621;0.410103463
0.613545817;0.147715197;0.843137255;0.042467378;0.053382992;0.034305894;0.056076303;0.183914705;0.269485487
0.530876494;0.180658874;0.450980392;0.122525372;0.115921788;0.066453656;0.115277093;0.371298327;0.448660006
0.603585657;0.161530287;0.882352941;0.046316067;0.156890130;0.076039127;0.144055254;0.114743245;0.690720863
0.192231076;0.539851222;0.686274510;0.040490312;0.039571695;0.018722498;0.040453873;0.269596281;0.624535569
0.219123506;0.552603613;0.784313725;0.022512192;0.027467412;0.015919729;0.031244861;0.182473345;0.238351594
0.779880478;0.136025505;0.392156863;0.269540003;0.359093731;0.101460243;0.284986022;0.139398077;0.268454563
0.373505976;0.660998937;0.411764706;0.032529326;0.042209808;0.017152947;0.040618319;0.173914843;0.189485817
0.737051793;0.028692880;0.588235294;0.033610123;0.045313470;0.019479245;0.038809406;0.180045792;0.273609181
0.600597610;0.165781084;0.823529412;0.042520100;0.113749224;0.040836346;0.105739188;0.062109488;0.368660335
0.601593625;0.175345377;0.509803922;0.124186108;0.181253880;0.066397601;0.176944581;0.220796955;0.562680154
0.642430279;0.147715197;0.215686275;0.113958086;0.184667908;0.053084447;0.177437921;0.194300768;0.479175344
0.727091633;0.043570670;0.313725490;0.126848557;0.169149597;0.084363351;0.177109028;0.188756017;0.315052309
0.305776892;0.655685441;0.137254902;0.106787927;0.141371819;0.056896213;0.147344187;0.165335651;0.210516658
0.265936255;0.473963868;0.352941176;0.098906023;0.091092489;0.047338771;0.090281204;0.432028524;0.819792496
0.215139442;0.765143464;0.745098039;0.110109398;0.126163873;0.059082373;0.132872883;0.127639619;0.104331529
0.613545817;0.167906482;0.784313725;0.068248319;0.105679702;0.066229435;0.095707943;0.124632764;0.270928780
0.379482072;0.659936238;0.156862745;0.079188085;0.083643700;0.030802433;0.068574248;0.240086344;0.250722677
0.258964143;0.505844846;0.431372549;0.047423224;0.064245810;0.015275092;0.064463082;0.138294644;0.244743321
0.595617530;0.148777896;0.549019608;0.059654672;0.126008690;0.095910760;0.128268377;0.128798223;0.277114321
0.599601594;0.137088204;0.078431373;0.343640438;0.415580385;0.147677906;0.414734419;0.344988345;0.559587383
0.243027888;0.520722635;0.490196078;0.043943588;0.042675357;0.026570251;0.045551718;0.295133860;0.434639445
0.236055777;0.499468650;0.666666667;0.094161065;0.075108628;0.037052608;0.078112153;0.554654419;1.000000000
0.708167331;0.054197662;0.274509804;0.079794385;0.085971446;0.043611088;0.089623417;0.331926456;0.317938895
0.618525896;0.160467588;0.745098039;0.049505733;0.056797020;0.026654334;0.057227430;0.232762307;0.456495025
0.638446215;0.124335813;0.333333333;0.097350732;0.093265053;0.049777180;0.093899030;0.375512062;0.539175096
0.655378486;0.166843783;0.529411765;0.052616317;0.064090627;0.031419042;0.063805295;0.224141736;0.342062507
0.590637450;0.163655685;0.882352941;0.036826150;0.022811918;0.011407270;0.024831442;1.000000000;1.000000000
0.705179283;0.052072264;0.294117647;0.058995650;0.068590937;0.030858488;0.068245354;0.209059185;0.275671028
0.225099602;0.544102019;0.745098039;0.030525900;0.040037244;0.020235993;0.044893932;0.118777672;0.295464761
0.622509960;0.150903294;0.686274510;0.031158561;0.037088765;0.026430113;0.037987173;0.243844912;0.304124519
0.728087649;0.010626993;0.078431373;0.061341769;0.083954066;0.033913507;0.084361125;0.243438022;0.434227075
