0,826693;0,167906;0,352941;0,007882;0,009932;0,004120;0,009045;0,181039;0,104332
0,672311;0,157279;0,294118;0,055384;0,053849;0,036492;0,058379;0,329995;0,299795
0,457171;0,444208;0,450980;0,032635;0,040968;0,028925;0,037987;0,163798;0,094022
0,592629;0,155154;0,705882;0,040385;0,039882;0,020965;0,042427;0,340968;0,661855
0,619522;0,132837;0,372549;0,175985;0,278709;0,101516;0,262786;0,225631;0,469897
0,739044;0,026567;0,352941;0,088362;0,108318;0,054514;0,111988;0,173742;0,262475
0,299801;0,642933;0,431373;0,076710;0,065177;0,031643;0,067259;0,373616;0,434846
0,467131;0,404888;0,274510;0,045393;0,057883;0,026458;0,064134;0,179963;0,158558
0,621514;0,165781;0,372549;0,081402;0,124302;0,059026;0,121197;0,198632;0,365980
0,607570;0,132837;0,647059;0,035508;0,057418;0,048011;0,062325;0,152715;0,253815
0,192231;0,558980;1,000000;0,019481;0,026226;0,007680;0,026969;0,273879;1,000000
0,633466;0,161530;0,607843;0,065612;0,095438;0,074470;0,097681;0,142350;0,269692
0,221116;0,550478;0,666667;0,057493;0,059280;0,027271;0,064299;0,230300;0,471134
0,246016;0,510096;1,000000;0,022802;0,035847;0,035343;0,037165;0,146984;0,593608
0,507968;0,392136;0,450980;0,053064;0,054935;0,028812;0,057556;0,202114;0,256083
0,226096;0,513284;0,549020;0,032345;0,029640;0,019731;0,031738;0,455918;0,927833
0,734064;0,130712;0,215686;0,153605;0,202980;0,075899;0,183687;0,101433;0,191548
0,652390;0,130712;0,549020;0,143245;0,109559;0,057261;0,112481;0,568937;0,689690
0,892430;0,023379;0,294118;0,029893;0,030261;0,013397;0,030258;0,396953;0,270723
0,472112;0,427205;0,647059;0,050323;0,076971;0,052776;0,078934;0,077592;0,078352
0,495020;0,426142;0,588235;0,061684;0,067970;0,039463;0,076303;0,173591;0,117527
0,725100;0,021254;0,705882;0,027415;0,031657;0,016424;0,034040;0,149170;0,210104
0,645418;0,170032;0,568627;0,065718;0,090782;0,031839;0,091761;0,168108;0,400413
0,248008;0,501594;0,294118;0,074127;0,075109;0,036492;0,076303;0,345664;0,431134
0,666335;0,157279;0,215686;0,147990;0,135009;0,084532;0,128433;0,347761;0,386186
0,743028;0,032944;0,274510;0,093792;0,091868;0,049161;0,094228;0,318520;0,351135
0,464143;0,200850;0,568627;0,033505;0,053073;0,030242;0,053281;0,138653;0,439382
0,270916;0,766206;0,705882;0,034111;0,045779;0,015864;0,042098;0,093909;0,114435
0,632470;0,134963;0,313725;0,056412;0,067505;0,026430;0,067588;0,221100;0,270723
0,656375;0,141339;0,294118;0,083828;0,066418;0,046526;0,070219;0,452359;0,563299
0,168327;0,688629;0,294118;0,097878;0,125543;0,026346;0,083703;0,085840;0,194640
0,872510;0,015940;0,568627;0,024595;0,027312;0,018106;0,024174;0,143239;0,163713
0,200199;0,859724;0,176471;0,057493;0,057107;0,029653;0,053281;0,219680;0,281650
0,151394;0,682253;0,274510;0,034691;0,045779;0,015808;0,045223;0,094433;0,162476
0,599602;0,141339;0,843137;0,019033;0,020484;0,010370;0,021707;0,235638;0,516701
0,644422;0,126461;0,686275;0,065085;0,077126;0,072620;0,077948;0,224142;0,320619
0,599602;0,142402;0,686275;0,033452;0,053538;0,022646;0,056570;0,189087;0,553196
0,574701;0,176408;0,392157;0,078476;0,115301;0,051038;0,113633;0,206901;0,430310
0,584661;0,176408;0,490196;0,053381;0,086592;0,043219;0,084197;0,165343;0,360619
0,475100;0,455898;0,235294;0,161671;0,133768;0,069228;0,127117;0,344106;0,292166
0,209163;0,560043;1,000000;0,056755;0,108628;0,025001;0,100641;0,143419;0,690721
0,576693;0,199787;0,019608;0,025412;0,041744;0,006446;0,027627;0,101157;0,896906
0,507968;0,343252;0,666667;0,042599;0,058504;0,040528;0,065285;0,081289;0,085569
0,231076;0,513284;0,784314;0,055911;0,065798;0,028840;0,071370;0,289362;0,556288
0,717131;0,040383;0,294118;0,051931;0,062228;0,038510;0,067752;0,273210;0,316083
0,607570;0,179596;0,647059;0,063767;0,073557;0,034446;0,074494;0,288637;0,579793
0,308765;0,573858;0,568627;0,039726;0,047641;0,027019;0,045552;0,088268;0,104950
0,641434;0,129649;0,411765;0,198471;0,243327;0,147173;0,250288;0,231080;0,314228
0,206175;0,562168;1,000000;0,081877;0,126009;0,045405;0,125637;0,151708;0,230723
0,613546;0,167906;0,666667;0,066482;0,116077;0,069621;0,111495;0,137467;0,314846
0,587649;0,156217;0,764706;0,035824;0,037089;0,015583;0,037494;0,403560;0,699587
0,198207;0,535600;0,705882;0,087597;0,113749;0,041061;0,113633;0,248190;0,863916
0,607570;0,171095;0,372549;0,104336;0,159218;0,048376;0,160664;0,175460;0,368660
0,624502;0,153029;0,686275;0,039278;0,043606;0,029093;0,044236;0,246052;0,310929
0,695219;0,153029;1,000000;0,005246;0,006673;0,003560;0,003782;0,105178;0,226805
0,193227;0,556854;1,000000;0,050771;0,129578;0,059447;0,121362;0,042661;0,082476
0,688247;0,164718;0,215686;0,094794;0,128336;0,072452;0,128268;0,129315;0,203713
0,594622;0,156217;0,333333;0,251114;0,321850;0,109841;0,315573;0,293879;0,596082
0,557769;0,173220;0,294118;0,077712;0,059901;0,034334;0,062161;0,336202;0,682680
0,602590;0,164718;0,470588;0,061764;0,132061;0,080075;0,141589;0,065503;0,392990
0,186255;0,552604;1,000000;0,064611;0,078678;0,029513;0,074330;0,219721;0,611958
0,244024;0,429330;0,588235;0,037670;0,057263;0,019647;0,064463;0,186053;0,565567
0,595618;0,146652;0,686275;0,028285;0,030416;0,014182;0,032232;0,308196;0,461650
0,639442;0,140276;0,686275;0,044023;0,049193;0,032792;0,055254;0,281203;0,344537
0,646414;0,144527;0,313725;0,038223;0,029019;0,017573;0,031738;0,442159;0,557113
0,177291;0,857598;0,509804;0,040543;0,048727;0,024664;0,052623;0,158874;0,161651
0,239044;0,507970;0,627451;0,019085;0,025916;0,009754;0,024009;0,182473;0,526804
0,602590;0,165781;0,666667;0,198102;0,459342;0,165251;0,455188;0,098999;0,670102
0,636454;0,206164;0,607843;0,049928;0,052917;0,022506;0,049005;0,281169;0,297733
0,714143;0,162593;0,117647;0,035455;0,046555;0,022310;0,045223;0,168867;0,201032
0,212151;0,588735;0,705882;0,120944;0,132837;0,081757;0,136655;0,202487;0,164537
0,288845;0,631243;0,450980;0,046501;0,052607;0,028728;0,061010;0,209673;0,172579
