"";"pred";"obs"
"1";0,434750705957413;0,616081996
"2";0,215475007891655;0,22330011
"3";0,532058596611023;0,521649395
"4";0,149434208869934;0,182269351
"5";0,782720923423767;0,465773337
"6";0,239458277821541;0,22371248
"7";0,283272236585617;0,231341314
"8";0,281790852546692;0,326598653
"9";0,401746541261673;0,37628917
"10";0,425693064928055;0,255877295
"11";0,372905701398849;0,30680492
"12";0,739476382732391;0,670308576
"13";0,625362455844879;0,605566575
"14";0,358269333839417;0,457319764
"15";0,290569484233856;0,232784607
"16";0,302017569541931;0,395464349
"17";0,342935025691986;0,355258329
"18";0,336674600839615;0,299176086
"19";0,418237328529358;0,285155525
"20";0,593234419822693;0,477938235
"21";0,359221071004868;0,561855415
"22";0,219727054238319;0,24866083
"23";0,45375519990921;0,487628917
"24";0,433844596147537;0,405979769
"25";0,327373027801514;0,378969571
"26";0,151524305343628;0,137733453
"27";0,618008553981781;0,743710335
"28";0,495478510856628;0,299176086
"29";0,209896579384804;0,2342279
"30";0,316385000944138;0,26000099
"31";0,298865437507629;0,160001402
"32";0,510327458381653;0,804947196
"33";0,515829205513;0,668865283
"34";0,521756052970886;0,668659098
"35";0,230943039059639;0,416701374
"36";0,240507736802101;0,271134964
"37";0,555616438388824;0,425979687
"38";0,506541430950165;0,68927757
"39";0,890905022621155;1
"40";0,860291361808777;1
"41";0,259107172489166;0,159382848
"42";0,486534386873245;0,449484744
"43";0,290845960378647;0,52577309
"44";0,341347932815552;0,250928862
"45";0,49369540810585;0,20536204
"46";0,270983666181564;0,183918829
"47";0,724892497062683;0,573607944
"48";0,384338766336441;0,394021056
"49";0,429113537073135;0,329485239
"50";0,154546111822128;0,082475949
"51";0,446288496255875;0,329897609
"52";0,92676442861557;1
"53";0,504844009876251;0,471546509
"54";0,337151169776917;0,318351265
"55";0,211457803845406;0,192990957
"56";0,265836596488953;0,265567977
"57";0,376447200775146;0,310310061
"58";0,815445840358734;0,795875069
"59";0,380903482437134;0,377526278
"60";0,507896721363068;0,518968994
"61";0,948311924934387;1
"62";0,206067562103271;0,11793972
"63";0,629816710948944;0,738968087
"64";0,465506941080093;0,390515915
"65";0,144178941845894;0,091341891
"66";0,599016666412354;0,358557284
"67";0,347376078367233;0,344536724
"68";0,501175343990326;0,447010528
"69";0,14360699057579;0,231135129
"70";0,347839653491974;0,291753436
"71";0,524039268493652;0,499793815
"72";0,199876457452774;0,331340902
"73";0,247850373387337;0,150104536
"74";0,290492504835129;0,362062424
"75";0,217762798070908;0,120001567
"76";0,718621909618378;0,729277405
"77";0,254968762397766;0,417526113
"78";0,215524837374687;0,174640517
"79";0,212896227836609;0,23072276
"80";0,288976937532425;0,171753931
"81";0,416798800230026;0,210310473
"82";0,971615612506866;1
"83";0,336073040962219;0,338144997
"84";0,298880159854889;0,293815283
"85";0,711869299411774;0,750102061
"86";0,202647522091866;0,290103958
"87";0,361253142356873;0,404742661
"88";0,76675671339035;1
"89";0,270630657672882;0,257320588
"90";0,89570152759552;0,723504233
"91";0,74113005399704;0,680205442
"92";0,136077478528023;0,142063332
"93";0,867180407047272;1
"94";0,283488839864731;0,264124684
"95";0,115205600857735;0,149485982
"96";0,103238582611084;0,074847114
"97";0,743193089962006;0,541649313
"98";0,152943253517151;0,108867592
"99";0,20523339509964;0,21237232
"100";0,302793145179749;0,284743156
"101";0,402186810970306;0,363711902
"102";0,704131782054901;0,560412122
"103";0,522906184196472;0,354227405
"104";0,54813015460968;0,316083233
"105";0,401526689529419;0,365979934
"106";0,566580176353455;0,682885844
"107";0,315608412027359;0,143506625
"108";0,797824561595917;0,673607532
"109";0,533414483070374;0,89690558
"110";0,267952740192413;0,20536204
"111";0,896776676177979;0,953812562
"112";0,163065820932388;0,149485982
"113";0,153763234615326;0,07072342
"114";0,435708612203598;0,344742908
"115";0,494957327842712;0,491546427
"116";0,604263246059418;0,389278807
"117";0,446528702974319;0,477113496
"118";0,202993035316467;0,142063332
"119";0,223319783806801;0,151960198
"120";0,166002973914146;0,036084387
"121";0,367647498846054;0,278351429
"122";0,961282789707184;1
"123";0,972801208496094;1
"124";0,139144107699394;0,111960363
"125";0,313558101654053;0,313815201
"126";0,323324650526047;0,123712892
"127";0,241851836442947;0,422886916
"128";0,655010104179382;0,809277075
"129";0,402163088321686;0,304124519
"130";0,484008818864822;0,706390901
"131";0,392655819654465;0,365155195
"132";0,624725639820099;0,736081501
"133";0,657685101032257;0,789483342
"134";0,191748887300491;0,13629016
"135";0,351205617189407;0,5148453
"136";0,308582812547684;0,210310473
