"";"pred";"obs"
"1";0,45975786447525;0,616081996
"2";0,227325513958931;0,22330011
"3";0,532341301441193;0,521649395
"4";0,183848485350609;0,182269351
"5";0,778077840805054;0,465773337
"6";0,205479398369789;0,22371248
"7";0,226328760385513;0,231341314
"8";0,220350742340088;0,326598653
"9";0,36916184425354;0,37628917
"10";0,423229813575745;0,255877295
"11";0,353371471166611;0,30680492
"12";0,597300708293915;0,670308576
"13";0,551321864128113;0,605566575
"14";0,445736110210419;0,457319764
"15";0,319791287183762;0,232784607
"16";0,286409556865692;0,395464349
"17";0,372318923473358;0,355258329
"18";0,306203991174698;0,299176086
"19";0,355406880378723;0,285155525
"20";0,509353280067444;0,477938235
"21";0,273110002279282;0,561855415
"22";0,18782651424408;0,24866083
"23";0,602754354476929;0,487628917
"24";0,343713045120239;0,405979769
"25";0,290564954280853;0,378969571
"26";0,177496880292892;0,137733453
"27";0,588205873966217;0,743710335
"28";0,461216539144516;0,299176086
"29";0,181125894188881;0,2342279
"30";0,290204733610153;0,26000099
"31";0,265353381633759;0,160001402
"32";0,4288070499897;0,804947196
"33";0,429847836494446;0,668865283
"34";0,459079056978226;0,668659098
"35";0,251634150743484;0,416701374
"36";0,230030938982964;0,271134964
"37";0,521634042263031;0,425979687
"38";0,47318422794342;0,68927757
"39";0,888445973396301;1
"40";0,838818550109863;1
"41";0,229771271348;0,159382848
"42";0,466925859451294;0,449484744
"43";0,238675430417061;0,52577309
"44";0,338592201471329;0,250928862
"45";0,4358189702034;0,20536204
"46";0,214726865291595;0,183918829
"47";0,713986158370972;0,573607944
"48";0,340874642133713;0,394021056
"49";0,336941927671432;0,329485239
"50";0,211946353316307;0,082475949
"51";0,446200788021088;0,329897609
"52";0,905226647853851;1
"53";0,462104827165604;0,471546509
"54";0,265502870082855;0,318351265
"55";0,208037793636322;0,192990957
"56";0,2210843116045;0,265567977
"57";0,357019484043121;0,310310061
"58";0,732003808021545;0,795875069
"59";0,33453568816185;0,377526278
"60";0,444782763719559;0,518968994
"61";0,955212354660034;1
"62";0,219542264938354;0,11793972
"63";0,568142950534821;0,738968087
"64";0,400140345096588;0,390515915
"65";0,176627635955811;0,091341891
"66";0,481313288211823;0,358557284
"67";0,308260649442673;0,344536724
"68";0,431425392627716;0,447010528
"69";0,207212164998055;0,231135129
"70";0,360563993453979;0,291753436
"71";0,499577194452286;0,499793815
"72";0,232531026005745;0,331340902
"73";0,25498703122139;0,150104536
"74";0,234184399247169;0,362062424
"75";0,196568757295609;0,120001567
"76";0,649532318115234;0,729277405
"77";0,277153104543686;0,417526113
"78";0,204565927386284;0,174640517
"79";0,238975360989571;0,23072276
"80";0,25035896897316;0,171753931
"81";0,369006931781769;0,210310473
"82";0,986163377761841;1
"83";0,3147252202034;0,338144997
"84";0,191054254770279;0,293815283
"85";0,699861645698547;0,750102061
"86";0,122542284429073;0,290103958
"87";0,364337950944901;0,404742661
"88";0,772421956062317;1
"89";0,29804515838623;0,257320588
"90";0,870171666145325;0,723504233
"91";0,725320041179657;0,680205442
"92";0,163261666893959;0,142063332
"93";0,833032667636871;1
"94";0,253621429204941;0,264124684
"95";0,154074996709824;0,149485982
"96";0,162690028548241;0,074847114
"97";0,736370861530304;0,541649313
"98";0,175563290715218;0,108867592
"99";0,192189961671829;0,21237232
"100";0,257582813501358;0,284743156
"101";0,409529954195023;0,363711902
"102";0,656311392784119;0,560412122
"103";0,54909074306488;0,354227405
"104";0,498868733644485;0,316083233
"105";0,34018674492836;0,365979934
"106";0,551725327968597;0,682885844
"107";0,32651823759079;0,143506625
"108";0,730901420116425;0,673607532
"109";0,518556535243988;0,89690558
"110";0,283172577619553;0,20536204
"111";0,856814205646515;0,953812562
"112";0,214807704091072;0,149485982
"113";0,158028811216354;0,07072342
"114";0,367046922445297;0,344742908
"115";0,455132335424423;0,491546427
"116";0,641464710235596;0,389278807
"117";0,450160384178162;0,477113496
"118";0,166215777397156;0,142063332
"119";0,102439977228642;0,151960198
"120";0,17012132704258;0,036084387
"121";0,307333409786224;0,278351429
"122";0,97888320684433;1
"123";0,989716947078705;1
"124";0,169263988733292;0,111960363
"125";0,302005738019943;0,313815201
"126";0,299415230751038;0,123712892
"127";0,250735491514206;0,422886916
"128";0,509341537952423;0,809277075
"129";0,343701332807541;0,304124519
"130";0,416775077581406;0,706390901
"131";0,399963915348053;0,365155195
"132";0,576018631458282;0,736081501
"133";0,658813834190369;0,789483342
"134";0,159197822213173;0,13629016
"135";0,299543231725693;0,5148453
"136";0,283414155244827;0,210310473
"137";0,127865254878998;0,104743898
"138";0,499851226806641;0,484536146
"139";0,299527436494827;0,275877213
"140";0,42452010512352;0,454226993
"141";0,356642633676529;0,196702282
"142";0,440579891204834;0,3286605
"143";0,172602862119675;0,122888153
"144";0,227528437972069;0,262887576
"145";0,542192041873932;1
"146";0,205493912100792;0,355052144
"147";0,472231864929199;0,349072787
"148";0,450541913509369;0,492371165
"149";0,57305771112442;0,688865201
"150";0,317135959863663;0,304124519
"151";0,211428701877594;0,278351429
"152";0,113062351942062;0,104125344
"153";0,227072209119797;0,273196812
"154";0,480650037527084;0,563711077
"155";0,437418818473816;0,301856487
"156";0,233374327421188;0,16123851
"157";0,255039006471634;0,166599313
"158";0,640519320964813;0,437732216
"159";0,571068704128265;0,38721696
"160";0,994904220104218;1
"161";0,30232298374176;0,247423722
"162";0,334054917097092;0,364742826
