"";"pred";"obs"
"1";0,563384354114532;0,429897196
"2";0,142312437295914;0,082475949
"3";0,50012880563736;0,434639445
"4";0,22051639854908;0,295670946
"5";0,253489255905151;0,484536146
"6";0,182072833180428;0,358557284
"7";0,481447398662567;0,445154865
"8";0,206392019987106;0,384124189
"9";0,209201976656914;0,215258906
"10";0,49687334895134;0,451340407
"11";0,156113877892494;0,218145492
"12";0,595830321311951;0,542267867
"13";0,427475303411484;0,486185624
"14";0,170566752552986;0,089898598
"15";0,509070336818695;0,222475371
"16";0,458032518625259;0,296701869
"17";0,425022184848785;0,311547169
"18";0,503047168254852;0,530309153
"19";0,266735374927521;0,292165806
"20";0,527875900268555;0,606597499
"21";0,530289232730865;0,431959043
"22";0,717410206794739;0,592576938
"23";0,682937264442444;0,793813221
"24";0,157325774431229;0,10350679
"25";0,219423249363899;0,742267042
"26";0,791865170001984;0,624329384
"27";0,804602324962616;0,845565585
"28";0,422973573207855;0,369691259
"29";0,603408098220825;0,565772925
"30";0,475568801164627;0,751957724
"31";0,154831022024155;0,077321331
"32";0,160169541835785;0,070929604
"33";0,57013875246048;0,23072276
"34";0,253890365362167;0,147424134
"35";0,324535667896271;0,305361627
"36";0,230462118983269;0,096908879
"37";0,425653338432312;0,447629082
"38";0,653922438621521;0,892163331
"39";0,191930204629898;0,191547664
"40";0,561120867729187;0,350722265
"41";0,614971697330475;0,690720863
"42";0,195896446704865;0,208248626
"43";0,370818376541138;0,155052969
"44";0,468087911605835;0,345980017
"45";0,678410470485687;0,567010033
"46";0,194588407874107;0,292578175
"47";0,179484695196152;0,117733535
"48";0,163968741893768;0,246805168
"49";0,249914705753326;0,32515536
"50";0,176141068339348;0,093403739
"51";0,0952528566122055;0,091341891
"52";0,169462859630585;0,106805745
"53";0,234875217080116;0,165774574
"54";0,439496010541916;0,349485157
"55";0,481981813907623;0,382680896
"56";0,282844841480255;0,209691919
"57";0,948389887809753;0,815050247
"58";0,56146901845932;0,519175179
"59";0,290888398885727;0,331753271
"60";0,401088535785675;0,367010858
"61";0,167343616485596;0,242475289
"62";0,361312329769135;0,233609346
"63";0,502319991588593;0,66391685
"64";0,17853869497776;0,181032243
"65";0,1744424700737;0,137114898
"66";0,596712291240692;0,527422567
"67";0,53329211473465;0,545360638
"68";0,739903271198273;0,677731226
"69";0,207810446619987;0,171135377
"70";0,303984761238098;0,203506377
"71";0,398587882518768;0,429278642
"72";0,130708411335945;0,074847114
"73";0,55051988363266;0,474845465
"74";0,524286508560181;0,425154948
"75";0,561515271663666;0,743710335
"76";0,964253723621368;0,239794887
"77";0,584266841411591;0,726597004
"78";0,166387364268303;0,115671688
"79";0,349521070718765;0,249485569
"80";0,270320683717728;0,226186696
"81";0,380096077919006;0,297320423
"82";0,231149166822433;0,281650385
"83";0,198822870850563;0,240619626
"84";0,180166244506836;0,072991452
"85";0,463819742202759;0,431134305
"86";0,104106232523918;0,22680525
"87";0,41271910071373;0,342887246
"88";0,451030254364014;0,243506212
"89";0,504091322422028;0,490927872
"90";0,424817711114883;0,316083233
"91";0,239182621240616;0,185774492
"92";0,517035841941833;0,546185377
"93";0,214036539196968;0,134640682
"94";0,505940139293671;0,576906899
"95";0,496308118104935;0,610515008
"96";0,276310294866562;0,162681803
"97";0,220617651939392;0,075053299
"98";0,220449686050415;0,290310143
"99";0,306465566158295;0,639174684
"100";0,17978523671627;0,355670698
"101";0,242436230182648;0,26309376
"102";0,316637992858887;0,258970066
"103";0,148905619978905;0,220413524
"104";0,497645527124405;0,455464101
"105";0,447443783283234;0,390103546
"106";0,635671317577362;0,545566822
"107";0,239636033773422;0,269691671
"108";0,280702918767929;0,4527837
"109";0,213344678282738;0,177939472
"110";0,388839185237885;0,409897279
"111";0,354056358337402;0,301237933
"112";0,26368373632431;0,161857065
"113";0,428295522928238;0,338969736
"114";0,239204660058022;0,262269022
"115";0,227612748742104;0,182269351
"116";0,714666962623596;0,716081583
"117";0,584131240844727;0,677318856
"118";0,374562948942184;0,289485404
"119";0,307609021663666;0,15814574
"120";0,330502688884735;0,690720863
"121";0,330332785844803;0,394433425
"122";0,692893743515015;0,440618802
"123";0,30561289191246;0,355670698
"124";0,307106405496597;0,142888071
"125";0,177241966128349;0,056702859
"126";0,205766022205353;0,245980429
"127";0,177095234394073;0,128661325
"128";0,295506238937378;0,230104206
"129";0,35192409157753;0,501649478
"130";0,234659865498543;0,100414019
"131";0,339762777090073;0,287217372
"132";0,562678158283234;0,755669049
"133";0,235469847917557;0,112166548
"134";0,172540172934532;0,153609676
"135";0,500739812850952;0,637525206
"136";0,615489840507507;0,600824326
"137";0,253933280706406;0,183918829
"138";0,191014558076859;0,186393046
"139";0,44842803478241;0,375052062
"140";0,317036360502243;0,536082325
"141";0,469669908285141;0,429484827
"142";0,300604850053787;0,297114239
"143";0,840817272663116;0,686184799
"144";0,42240184545517;0,302887411
"145";0,372585952281952;0,669483837
"146";0,614205539226532;0,407216877
"147";0,348640590906143;0,304124519
"148";0,173852980136871;0,110104701
"149";0,657025277614594;0,96989497
"150";0,473579823970795;0,425979687
"151";0,454100906848907;0,51835044
"152";0,165329545736313;0,283918417
"153";0,308905512094498;0,337320258
"154";0,252755016088486;0,22680525
"155";0,354069441556931;0,45979398
"156";0,417951196432114;0,381443788
"157";0,608619630336761;0,465360968
"158";0,877888262271881;0,963297059
"159";0,261451065540314;0,197320836
"160";0,355269581079483;0,219176416
"161";0,590453207492828;0,636700467
"162";0,253956019878387;0,355670698
"163";0,397680938243866;0,446598158
"164";0,345061182975769;0,416289005
"165";0,151418283581734;0,144331364
"166";0,488609373569489;0,587628505
"167";0,513607621192932;0,342474876
"168";0,865143835544586;0,651545767
"169";0,547119557857513;0,441031171
"170";0,277927100658417;0,272578257
"171";0,178809434175491;0,573814129
"172";0,485651850700378;0,514226745
"173";0,466746926307678;0,640617977
"174";0,34129610657692;0,234846454
"175";0,49137544631958;0,397526196
"176";0,515750229358673;0,225155773
"177";0,776063859462738;0,884328312
"178";0,861250519752502;0,726597004
"179";0,611855626106262;0,721030016
"180";0,175885662436485;0,110310885
"181";0,404920488595963;0,430721935
"182";0,147417113184929;0,067012095
"183";0,211393445730209;0,261238098
"184";0,403880059719086;0,297320423
"185";0,416510730981827;0,316083233
"186";0,938832104206085;0,345361462
"187";0,463193207979202;0,460412534
"188";0,154581785202026;0,165980759
"189";0,372465193271637;0,263918499
"190";0,317026883363724;0,361237686
"191";0,159130871295929;0,275258659
"192";0,505855917930603;0,556082243
"193";0,241746366024017;0,293609099
"194";0,280060172080994;0,319794558
"195";0,786192893981934;0,8278337
"196";0,467927098274231;0,280825646
"197";0,266241192817688;0,283712232
"198";0,451300293207169;0,421443623
"199";0,216155961155891;0,109073777
"200";0,361160933971405;0,318351265
"201";0,329544693231583;0,25257834
"202";0,577987432479858;0,89690558
"203";0,599510848522186;0,598556295
"204";0,63364166021347;0,690720863
"205";0,18295481801033;0,127630402
"206";0,412909120321274;0,247423722
"207";0,30566743016243;0,356701622
"208";0,434592932462692;0,348660418
"209";0,523238122463226;0,594020231
"210";0,202506110072136;0,159795217
"211";0,500358939170837;0,367423227
"212";0,937097728252411;1
"213";0,311255604028702;0,341443953
"214";0,450183987617493;0,555876058
"215";0,294560194015503;0,36927889
"216";0,162117347121239;0,108249038
"217";0,348146498203278;0,265567977
"218";0,184537708759308;0,196496097
"219";0,201791644096375;0,308454398
"220";0,51123571395874;0,631545849
"221";0,453267157077789;0,378557202
"222";0,217565611004829;0,220001155
"223";0,158053755760193;0,119795382
"224";0,167467817664146;0,175259071
"225";0,184153750538826;0,469484662
"226";0,953751921653748;1
"227";0,412708014249802;0,355670698
"228";0,465046644210815;0,839173859
"229";0,591536223888397;0,457113579
"230";0,968120455741882;1
"231";0,557086110115051;0,653813799
"232";0,412462413311005;0,302887411
"233";0,427078992128372;0,326598653
"234";0,961348950862885;1
"235";0,187409043312073;0,22680525
"236";0,453651130199432;0,427835349
"237";0,474049955606461;0,521237026
"238";0,291936457157135;0,22680525
"239";0,513218760490417;0,436907477
"240";0,308198571205139;0,165568389
"241";0,162289649248123;0,201032161
"242";0,326530635356903;0,33608315
"243";0,97883814573288;1
"244";0,989532768726349;1
"245";0,239892870187759;0,036084387
"246";0,470529764890671;0,57298939
"247";0,358417570590973;0,231135129
"248";0,15250027179718;0,161857065
"249";0,256491392850876;0,225980511
"250";0,22999994456768;0,26000099
"251";0,162777468562126;0,255877295
"252";0,770258665084839;1
"253";0,295694559812546;0,347629494
"254";0,187154591083527;0,172784854
"255";0,928378105163574;1
"256";0,862253069877625;1
"257";0,551099598407745;0,463917675
"258";0,793475031852722;0,739586641
"259";0,433550357818604;0,41608282
"260";0,263043761253357;0,138145822
"261";0,475439131259918;0,438556954
"262";0,264466315507889;0,188248708
"263";0,478308111429214;0,302475041
"264";0,144559666514397;0,071341974
"265";0,423295915126801;0,336701704
"266";0,164395898580551;0,149485982
"267";0,204855993390083;0,201032161
"268";0,271814495325089;0,2814442
"269";0,413257628679276;0,312784277
"270";0,368072032928467;0,302475041
"271";0,369568794965744;0,587628505
"272";0,698404252529144;0,784534909
"273";0,291997671127319;0,336907889
"274";0,234188586473465;0,536082325
"275";0,188933715224266;0,159176663
"276";0,442102253437042;0,716493953
